40,346.48
41,346.49
42,346.48
43,346.48
44,346.47
45,346.47
46,346.47
47,346.48
48,346.48
49,346.48
50,346.48
51,346.49
52,346.51
53,346.51
54,346.52
55,346.53
56,346.54
57,346.56
58,346.57
59,346.59
60,346.6
61,346.62
62,346.64
63,346.66
64,346.68
65,346.69
66,346.71
67,346.73
68,346.77
69,346.78
70,346.79
71,346.82
72,346.83
73,346.86
74,346.88
75,346.9
76,346.93
77,346.96
78,346.98
79,347
80,347.03
81,347.06
82,347.09
83,347.11
84,347.14
85,347.17
86,347.2
87,347.22
88,347.25
89,347.28
90,347.31
91,347.34
92,347.36
93,347.4
94,347.41
95,347.45
96,347.48
97,347.51
98,347.55
99,347.59
100,347.62
101,347.66
102,347.68
103,347.72
104,347.75
105,347.79
106,347.82
107,347.87
108,347.91
109,347.94
110,347.99
111,348.03
112,348.07
113,348.11
114,348.14
115,348.2
116,348.25
117,348.31
118,348.36
119,348.43
120,348.49
121,348.56
122,348.61
123,348.69
124,348.77
125,348.85
126,349
127,349.03
128,349.1
129,349.2
130,349.27
131,349.36
132,349.45
133,349.53
134,349.62
135,349.71
136,349.79
137,349.85
138,349.95
139,350.04
140,350.11
141,350.22
142,350.3
143,350.37
144,350.48
145,350.56
146,350.66
147,350.74
148,350.83
149,350.91
150,351.02
151,351.08
152,351.16
153,351.27
154,351.38
155,351.44
156,351.53
157,351.63
158,351.72
159,351.79
160,351.89
