40,360.64
41,360.65
42,360.64
43,360.65
44,360.65
45,360.66
46,360.66
47,360.66
48,360.67
49,0.68
50,360.69
51,360.71
52,360.72
53,360.73
54,360.74
55,360.76
56,360.77
57,360.79
58,360.81
59,360.83
60,360.85
61,360.87
62,360.89
63,360.9
64,360.94
65,360.96
66,360.98
67,361
68,361.03
69,361.05
70,361.07
71,361.09
72,361.13
73,361.15
74,361.18
75,361.2
76,361.22
77,361.25
78,361.28
79,361.3
80,361.34
81,361.37
82,361.39
83,361.42
84,361.45
85,361.47
86,361.5
87,361.54
88,361.57
89,361.59
90,361.62
91,361.65
92,361.69
93,361.73
94,361.76
95,361.78
96,361.82
97,361.85
98,361.88
99,361.91
100,361.95
101,361.99
102,362.03
103,362.06
104,362.1
105,362.14
106,362.18
107,362.23
108,362.26
109,362.32
110,362.37
111,362.42
112,362.45
113,362.51
114,362.57
115,362.61
116,362.69
117,362.74
118,362.8
119,362.87
120,362.94
121,363
122,363.07
123,363.14
124,363.22
125,363.27
126,363.32
127,363.35
128,363.43
129,363.45
130,363.45
131,363.47
132,363.52
133,363.55
134,363.6
135,363.61
136,363.67
137,363.72
138,363.74
139,363.78
140,363.96
141,364.01
142,364.04
143,364.08
144,364.16
145,364.27
146,364.36
147,364.45
148,364.5
149,364.64
150,364.73
151,364.83
152,364.95
153,365.04
154,365.1
155,365.2
156,365.27
157,365.41
158,365.47
159,365.59
160,365.68
